Nit|GESTOR|N°|COD. SUC|DEPARTAMENTO|CIUDAD / MUNICIPIO|"TIPOLOGIA (PROPIA/ALIADA)"|DANE|NOMBRE DE LA FARMACIA|DIRECCIÓN DE CONTACTO|TIPO DE ATENCIÓN FISICO/DOMICILIO|CANAL DOMICILIO|TELÉFONO DE CONTACTO|HORARIO ATENCIÓN|DISPENSACIÓN DE MEDICAMENTOS REFRIGERADOS (S/N)|DISPENSACIÓN DE MEDICAMENTOS DE CONTROL ESPECIAL (S/N)|DISPENSACIÓN DE MEDICAMENTOS ALTO COSTO (S/N)|TUTELA (S/N)|NO PBS|PBS|COBERTURA|PLAN PREMIUM|ATENCION 24 HORAS (S/N)|DOMINGOS/ FESTIVOS(S/N)|NOVEDADES EN PUNTOS|LATITUD|LONGITUD|CAJAS
800149695|CRUZ VERDE|439|18610_439|CAQUETÁ|SAN JOSÉ DEL FRAGUA|ALIADA|18610|IPS MUTUAL SAN JOSE DEL FRAGUA|Carrera 5 #3 64 Barrio Centro|PUNTO FÍSICO|NO APLICA|18000910545|LUNES A VIERNES 07:00AM A 12PM 1PM A 5PM SABADO 08:00AM A 11:00AM|SI|NO|NO|NO|NO|SI|PBS|NO|NO|NO||10,3910062|754799637|
802000608|SUMINISTROS Y DOTACIONES|441|44650_441|LA GUAJIRA|SAN JUAN DEL CESAR|PROPIA|44650|SUMINISTROS Y DOTACIONES|CARRERA 6 #2 SUR 18 LOCAL 1|PUNTO FÍSICO|NO APLICA|6053302424|LUNES VIERNES 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5977732|74592497|
900331412|GENHOSPI|442|52687_442|NARIÑO|SAN LORENZO|PROPIA|52687|SF GENHOSPI SAN LORENZO|CALLE 3 NO. 3 32 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a jueves: 8:00 1:00pm 2 pm 5:00pm Viernes 8:00 1:00pm 2 pm 4:30pm y Sabados: 8 12 m|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5,070255|75513818|
828002423|DISCOLMETS|446|15673_446|BOYACÁ|SAN MATEO|PROPIA|15673|SF DISCOLMEDICA SAN MATEO|CARRERA 3 N° 5 36|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|LUNES VIERNES: 8:00 AM 12:00 PM Y 2:00 PM 5:00 PM /SÁBADO: 8:00 AM 12:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||1415117|75871806|
900249425|PHARMASAN|447|68686_447|SANTANDER|SAN MIGUEL|ALIADA|68686|ESE SAN MIGUEL|Calle 4 # 2 03|PUNTO FÍSICO|NO APLICA|18000423739|LUNES VIERNES 7:30am 5:00pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||1333693|74842225|
900331412|GENHOSPI|448|52693_448|NARIÑO|SAN PABLO|ALIADA|52693|DROGUERÍA SANTA ANITA SP|CARRERA 3 # 6 58 BARRIO BOLIVAR|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a viernes 7:00am 12:00pm y 2:00pm 5:00pm. /Sábado 8:00am 1:00pm.|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1680299|75283421|
800149695|CRUZ VERDE|450|18753_450|CAQUETÁ|SAN VICENTE DEL CAGUÁN|ALIADA|18753|MEDISFARMA SAN VICENTE|CARRERA 6 N.º 5 07 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|18000910545|LUNES A VIERNES 7:00 AM a 5:00 PM SABADOS 7:00 AM 12:00 PM DOMIGOS Y FESTIVOS NO HAY SERVICIO|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO|Fusagasugá: 21 junio. Esenttia. Cruz Verde Fusagasugá|4,343281|74361959|
900331412|GENHOSPI|451|52683_451|NARIÑO|SANDONA|PROPIA|52683|SF GENHOSPI SANDONA|CALLE 10 #4 20 BARRIO MELENDEZ|PUNTO FÍSICO|3162901020|3162901020|Lunes a viernes: 8:00 12am 2 pm 6:00pm y Sabados: 8 12 m|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||1°16'58.4"N|77°28'20.7"W|
828002423|DISCOLMETS|452|41676_452|HUILA|SANTA MARÍA|ALIADA|41676|DROGUERIA LA SAMARIA|CRA 4 No 9 39 CENTRO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
816001182|AUDIFARMA|453|47001_453|MAGDALENA|SANTA MARTA|PROPIA|47001|CAF SANTA MARTA ESPECIALIZADO MAC|CARRERA 5TA NUMERO 28 19 LOCAL 7|PUNTO FÍSICO|NO APLICA|18000112554|LUNES VIERNES: 7:00 AM 7:00 PM /SÁBADO: 7:00 AM 1:00 PM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO|Prestara servicios de dispensacion NO PBS EPS Sanitas a usuarios de melgar.|4,296838|74806385|
800149695|CRUZ VERDE|454|47001_454|MAGDALENA|SANTA MARTA|PROPIA|47001|CRUZ VERDE SANTA MARTA|Carrera 5 # 24 – 43 Local 3|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 8:00 am a 7:00 pm/ Sábados 8:00 am a 2:00 pm|SI|SI|NO|SI|NO|SI|PBS|SI|NO|SI||4,876366|74038987|
800149695|CRUZ VERDE|455|47001_455|MAGDALENA|SANTA MARTA|PROPIA|47001|CRUZ VERDE VILLA OLÍMPICA|Calle 22 # 18 A 102|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 6:00 am a 7:00 pm /Sábados 7:00 am a 5:00 pm|SI|SI|NO|NO|NO|SI|PBS|NO|NO|NO|EPS Sanitas: unicamente atiende a los usuarios preferenciales (gestantes, discapacitados, usuarios mayores de 65 años).|4,876366|74038987|
800149695|CRUZ VERDE|456|47001_456|MAGDALENA|SANTA MARTA|ALIADA|47001|DROGUERÍA LA ECONOMÍA 525 SANTA MARTA|CARRERA. 14 NO 22 55 LOS ALCAZARES|PUNTO FÍSICO|NO APLICA|18000910545|24 HORAS|SI|NO|SI|NO|NO|SI|PBS|NO|SI|SI||4914671|74025845|
900331412|GENHOSPI|457|52699_457|NARIÑO|SANTACRUZ|ALIADA|52699|DROGUERIA CURITAS|GUACHAVEZ BARRIO FATIMA|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a viernes: 8:00am 6:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||4293386|74807948|
828002423|DISCOLMETS|458|15686_458|BOYACÁ|SANTANA|ALIADA|15686|ESE CENTRO DE SALUD DE SANTANA|CARRERA 1 # 4 45|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|"Informamos a nuestros usuarios E.P.S. Sanitas que a partir del 20 mayo del 2024 nuestra droguería aliada Farmacia Institucional trasladará sus servicios de Dispensación de medicamentos e insumos a la droguería Cruz Verde Calera Gardens"|4720670|73969060|
816001182|AUDIFARMA|459|19698_459|CAUCA|SANTANDER DE QUILICHAO|PROPIA|19698|CAF CELESTE|CARRERA 6B # 6 10|PUNTO FÍSICO|NO APLICA|18000112554|LUNES VIERNES: 7:00 AM 6:00 PM /SÁBADO: 8:00 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||4,810347|74355771|
800149695|CRUZ VERDE|460|19698_460|CAUCA|SANTANDER DE QUILICHAO|ALIADA|19698|CAÑAHUATE SANTANDER DE QUILICHAO|Calle 17 No 9B 14 Barrio general Santader|PUNTO FÍSICO|NO APLICA|18000910545|LUNES A VIERNES 7:00 AM 5:00 PM JORNADA CONTINUA SABADOS 8:00 A 12:00 PM DOMIGOS Y FESTIVOS NO HAY SERVICIOS|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO|Dispensacion EPS Sanitas NO PBS se realizara desde girardot Sucursal 144|4,204532|74642813|
800149695|CRUZ VERDE|461|19698_461|CAUCA|SANTANDER DE QUILICHAO|ALIADA|19698|DROGUERIA IPS MUTUAL SANTANDER DE QUILICHAO|Carrera 8 # 2 28|PUNTO FÍSICO|NO APLICA|18000910545|LUNES A VIERNES 7:00 AM 6:00 PM SABADO 8:00 AM 11:00 AM DOMINGOS Y FESTIVOS NO HAY SERVICIO|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||2,90948|75278798|
800149695|CRUZ VERDE|462|08685_462|ATLANTICO|SANTO TOMÁS|ALIADA|8685|DISPENSARIO 4059 SANTO TOMAS|CALLE 11B N 11D 34|PUNTO FÍSICO|NO APLICA|18000910545|LUNES A VIERNES 7:00AM 4:00PM SABADO NO HAY SERVICIO DOMINGOS Y FESTIVOS NO HAY SERVICIO|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
900331412|GENHOSPI|463|52720_463|NARIÑO|SAPUYES|ALIADA|52720|FARMAKOSTO|CRA 4NO 3 59 B/PUEBLO DE VALLE|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a viernes: 8:00 12am 2 pm 6:00pm y Sabados: 8 12 m|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||8992604|73970903|
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|464|81736_464|ARAUCA|SARAVENA|PROPIA|81736|FARMACIA MYT SEDE CONTRI. SARAVENA|Cra 14 # 30 45 B. San Luis|PUNTO FÍSICO|NO APLICA|3204912893|Lunes a Viernes 7 am a 12 am y 2 pm a 6 pm Sabado 8 a 11 am|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||3985382|73757297|
900249425|PHARMASAN|465|54720_465|NORTE DE SANTANDER|SARDINATA|PROPIA|54720|PHARMASAN SARDINATA|Calle 4 # 5 53|PUNTO FÍSICO|NO APLICA|18000423739|Lunes Viernes 07:00AM A 12:00PM 2:00 A 05:00PM|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4,529643|75674457|
828002423|DISCOLMETS|466|15723_466|BOYACÁ|SATIVASUR|PROPIA|15723|SF DISCOLMEDICA SATIVASUR|CALLE 3 NO 2 19 CENTRO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||4,543815|75663089|
828002423|DISCOLMETS|467|15740_467|BOYACÁ|SIACHOQUE|ALIADA|15740|DROGUERIA SAN AGUSTIN|CRA 6 # 1 91 DROGUERIA SAN AGUSTIN|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
900249425|PHARMASAN|468|54743_468|NORTE DE SANTANDER|SILOS|ALIADA|54743|INSERCOOP DRO. FARMALUZ|Carrera 4 # 3 71 Brr Santo Domingo|PUNTO FÍSICO|NO APLICA|18000423739|Lunes a Viernes 7:30am 5:00pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||4,834147|75672178|
816001182|AUDIFARMA|469|70001_469|SUCRE|SINCELEJO|PROPIA|70001|CAF FORD|CRA 19A # 16B 89|PUNTO FÍSICO|NO APLICA|18000112554|LUNES VIERNES: 8:00 AM 5:30 PM / SÁBADO: 8:00 AM 1:30 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|470|70001_470|SUCRE|SINCELEJO|PROPIA|70001|CRUZ VERDE SINCELEJO|Calle 16A # 19A – 23|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 7:30 am a 5:30 pn / Sábados 7:30 am a 1:00 pm|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||7,1097093|731104017|
816001182|AUDIFARMA|471|25754_471|CUNDINAMARCA|SOACHA|PROPIA|25754|CAF SOACHA|CRA 4 N. 31 408 AUTOPISTA SUR|PUNTO FÍSICO|NO APLICA|18000112554|LUNES VIERNES: 7:00 AM 6:00 PM /SÁBADO: 7:00 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO|21 junio. Esenttia. CV Parque Turbay|7,1158978|731135805|
800149695|CRUZ VERDE|472|25754_472|CUNDINAMARCA|SOACHA|PROPIA|25754|CRUZ VERDE VENTURA TERREROS|Cra 1 No. 38 89 Lc 2 05Centro Comercial Ventura|PUNTO FÍSICO|NO APLICA|18000910545|"Lunes a sábados 6:00 am a 6:00 pm/ Domingos y festivos 9:00 am a 7:00 pm Dispensación: Lunes a viernes 6:00 am a 5:00 pmSábado 6:00 am a 2:00 pm"|NO|SI|NO|NO|NO|SI|PBS|NO|NO|SI||7,109532|73109873|
828002423|DISCOLMETS|473|15753_473|BOYACÁ|SOATÁ|PROPIA|15753|SF DISCOLMEDICA SOATÁ|CALLE 6 # 5 44 BARRIO NUEVO MUNDO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Chía: 1 marzo. MP Cruz Verde Centro Chía a la sucursal Cruz Verde Pradilla|7,1214249|731117018|
900249425|PHARMASAN|474|68755_474|SANTANDER|SOCORRO|PROPIA|68755|PHARMASAN SOCORRO|Carrera 17 # 10 a 38 Barrio Acacia|PUNTO FÍSICO|NO APLICA|18000423739|Lunes Viernes 07:00AM A 12:00PM 2:00 A 05:00PM|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||7,1175836|731110695|
828002423|DISCOLMETS|475|15755_475|BOYACÁ|SOCOTÁ|ALIADA|15755|DROGUERIA CLIDAHSER|CARRERA 3 5B 87 CENTRO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm./ Sábado: 8:00am 12:00pm.|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|1 de noviembre. CV Parque Caracolí a CV CC Cañaveral|7,071101|73106304|
890985122|COHAN|476|15759_476|BOYACÁ|SOGAMOSO|PROPIA|15759|SF COHAN SOGAMOSO|Cr 14 # 15 A 59|PUNTO FÍSICO|NO APLICA|6043228582|Lunes a Viernes 7:00 AM A 6:00 PM Sabado 7:00 AM A 1:00 M|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|"Informamos a nuestros usuarios E.P.S Sanitas del Municipio de Girón que a partir del 15 de abril de 2024 nuestra droguería aliada Éticos, ubicada en la Carrera 2 N.° 7 03 no continuará prestando servicios de atención a nuestros afiliados, para la dispensación de sus formulaciones prescritas del Hospital de Girón pueden acercarse a la droguería Cruz Verde Girón"|7068551|73169751|
816001182|AUDIFARMA|477|8758_477|ATLANTICO|SOLEDAD|PROPIA|8758|CAF CALLE 30|CARRERA 32 #30 15 CC GRAN PLAZA SOL LOCAL 2 97C|PUNTO FÍSICO|NO APLICA|18000112554|LUNES VIERNES: 06:30 AM 5:30 PM/ SÁBADO: 06:30 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO|A partir del 2 de octube dispensará usuarios del Régimen Subsidiado|SD|SD|
800149695|CRUZ VERDE|478|8758_478|ATLANTICO|SOLEDAD|PROPIA|8758|CRUZ VERDE LA ARBOLEDA|Autopista Aeropuerto Nº. 23 – 1325 Soledad Atlántico. Centro Comercial Plaza la Arboleda local 9 primer piso.|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a sábados 7:00 am a 7:00 pm /Domingos y festivos 8:00 am a 6:00 pm|NO|NO|NO|SI|NO|SI|PBS|NO|NO|SI||5,202298|74738197|
800149695|CRUZ VERDE|479|8758_479|ATLANTICO|SOLEDAD|PROPIA|8758|CRUZ VERDE UAP SOLEDAD|Calle 30 Kilómetro 7 Vía al Aeropuerto Centro Médico EPS Sanitas Soledad|PUNTO FÍSICO|NO APLICA|18000910545|Lunes a viernes 6:00 am a 8:00 pm/ Sábados 7:00 am a 5:00 pm Domingos y festivos 8:00 am a 5:00 pm|NO|SI|NO|NO|NO|SI|PBS|SI|NO|SI|Dispensacion MCE en sucursal 125 Cruz Verde San Simon por renovación de resolución.|4,429636|75207628|
900716566|INSUMEDIC|480|25758_480|CUNDINAMARCA|SOPÓ|PROPIA|25758|DISPENSARIO INSUMEDIC SAS|Carrera 3 # 5 02|PUNTO FÍSICO|NO APLICA|3212341969|Lunes a Viernes: 8:00am 5:00pm.Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4,432988|75214094|1
828002423|DISCOLMETS|481|15762_481|BOYACÁ|SORA|ALIADA|15762|ESE MUNICIPAL DE SORA|CALLE 3 # 2 35|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Nuevo Punto|SD|SD|
828002423|DISCOLMETS|482|15763_482|BOYACÁ|SOTAQUIRÁ|PROPIA|15763|SF DISCOLMEDICA SOTAQUIRÁ|CRA 6 # 6 15|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||3724554|75485674|
900249425|PHARMASAN|483|68770_483|SANTANDER|SUAITA|ALIADA|68770|DROGUERIA BARRANQUILLA|Carrera 8d # 3 03|PUNTO FÍSICO|NO APLICA|18000423739|Lunes a Viernes 7:30am 5:00pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||4153198|74883928|
828002423|DISCOLMETS|484|41770_484|HUILA|SUAZA|ALIADA|41770|DROGUERIA FARMAMILE|CALLE 5 No 7 89|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes 8:00am 12:00pm y 2:00pm 5:00pm./ Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||4436883|75203439|
828002423|DISCOLMETS|485|15774_485|BOYACÁ|SUSACÓN|PROPIA|15774|SF DISCOLMEDICA SUSACÓN|CALLE 6 N° 4 09|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|LUNES VIERNES: 8:00 AM 12:00 PM Y 2:00 PM 5:00 PM /SÁBADO: 8:00 AM 12:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||4922380|75063276|
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|486|81794_486|ARAUCA|TAME|PROPIA|81794|FARMACIA MYT SEDE TAME|Calle 14 N. 21 87 B. El Cielo|PUNTO FÍSICO|NO APLICA|3204912893|Lunes a Viernes 7 am a 12 am y 2 pm a 6 pm Sabado 8 a 11 am|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|Dispensa solamente medicamentos de control especial|5977732|74592497|
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|487|81794_487|ARAUCA|TAME|PROPIA|81794|FARMACIA MYT SEDE CONTRIBUTIVO TAME|Cra 16 N. 13 25 B. Sucre|PUNTO FÍSICO|NO APLICA|3204912893|Lunes a Viernes 7 am a 12 am y 2 pm a 6 pm Sabado 8 a 11 am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||3625572|75093226|
900331412|GENHOSPI|488|52786_488|NARIÑO|TAMINANGO|ALIADA|52786|DROGUERIA DIANA|CL 3 6 03 BARRIO SAN FRANCISCO TAMINANGO|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a viernes: 8:00 12am 2 pm 6:00pm y Sabados: 8 12 m|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO|EPS Sanitas: usuarios menores de 65 años.|3,4186143|765434821|
900331412|GENHOSPI|489|52788_489|NARIÑO|TANGUA|PROPIA|52788|SF GENHOSPI TANGUA|CALLE 3 N,2 54 BARRIO EL CARMEN TANGUA|PUNTO FÍSICO|NO APLICA|6027316719|Lunes a jueves: 8:00 12am 2 pm 6:00pm y Domingos: 8 12 m|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|SI|SI||3,362441|765312103|
828002423|DISCOLMETS|490|41791_490|HUILA|TARQUI|ALIADA|41791|DROGUERIA MEDICA DE TARQUI|Calle 1A # 6 – 68|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm.Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||3,4190669|765458214|
828002423|DISCOLMETS|491|15790_491|BOYACÁ|TASCO|ALIADA|15790|DROGUERIA LA TASQUEÑITA|CRA 4 NO. 2 17 DROGUERIA TASQUEÑITA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Dispensación MCE|3,394841|76544348|
828002423|DISCOLMETS|561|85230_561|CASANARE|OROCUE|PROPIA|85230|DISCOLMETS_OROCUE|Calle 4 # 7-31|FISICO|3174302098|3174302098|Lunes Viernes 8 AM A 5 PM JORNADA CONTINUA Y S 8 AM A 11 AM|SI|NO|NO|SI|NO|SI|PBS|SI|NO|NO||SD|SD|1
802000608|SUMINISTROS Y DOTACIONES|493|85410_493|CASANARE|TAURAMENA|ALIADA|85410|SUMINISTROS Y DOTACIONES|CALLE 4 # 14 64|PUNTO FÍSICO|NO APLICA|6053302424|Lunes a Viernes 8:00am 12:00pm / 2:00pm 5:00pm Sabados 8:00am 12:00pm|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO|SE TRASLADA DISPENSACIÓN DE ARL COLSANITAS DE CV PALMIRA A CV SANTA RITA|3,528549|76298602|
828002423|DISCOLMETS|494|41799_494|HUILA|TELLO|ALIADA|41799|DROGUERIA PUNTO SALUD|CALLE 4 # 4 2|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Dispensación MCE unicamente a Usuarios EPS.|3,4666233|765260284|
900249425|PHARMASAN|495|54800_495|NORTE DE SANTANDER|TEORAMA|ALIADA|54800|DROGUERIA MAGRETH|Calle 2 # 3 09 Barrio El Carretero.|PUNTO FÍSICO|NO APLICA|18000423739|Lunes a Viernes 7:30am 5:00pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO|El servicio de dispensación de medicamentos de control se seguirá realizando en COMFANDI (dispensario aliado de SANITAS en Cartago).|4,757252|75933366|
828002423|DISCOLMETS|496|41801_496|HUILA|TERUEL|ALIADA|41801|FARMACIA MUNDROGAS TERUEL|CARRERA 4 No 7 63 ESQUINA LA CANDELARIA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Nuevo Punto|SD|SD|
828002423|DISCOLMETS|497|41797_497|HUILA|TESALIA|PROPIA|41797|SF DISCOLMEDICA TESALIA|CRA 5 NO 5 34 BARRIO STA TERESA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 5:00pm./ Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
900716566|INSUMEDIC|498|25805_498|CUNDINAMARCA|TIBACUY|PROPIA|25805|DISPENSARIO INSUMEDIC TIBACUY|Calle 5 # 4 56 Tibacuy|PUNTO FÍSICO|NO APLICA|3212341969|Lunes a Viernes: 8:00am 12:00pm y 1:00pm 5:00pm. Sábado: 9:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO|Nuevo Punto|SD|SD|1
900249425|PHARMASAN|499|54810_499|NORTE DE SANTANDER|TIBU|ALIADA|54810|INSERCOOP|Calle 8 # 8 28 Brr Libertadores|PUNTO FÍSICO|NO APLICA|18000423739|Lunes a Viernes 7:30am 5:00pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||3890320|77078903|
828002423|DISCOLMETS|500|41807_500|HUILA|TIMANÁ|ALIADA|41807|DROGUERIA DISTRIFARMA HUILA|Calle 11 # 4 05 Barrio El Progreso|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|"Informamos a nuestros usuarios E.P.S. Sanitas que a partir del 6 mayo del 2024 nuestra droguería aliada Droguería Jamundí trasladará sus servicios de Dispensación de medicamentos e insumos a Cruz Verde Verdi Jamundí"|3263600|76539531|
828002423|DISCOLMETS|501|15808_501|BOYACÁ|TINJACÁ|ALIADA|15808|ESE SAN BLAS|CALLE 5 # 4 70|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm./ Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
828002423|DISCOLMETS|502|15814_502|BOYACÁ|TOCA|ALIADA|15814|DROGUERIA FARMA AL DIA|CALLE 4 NO 7 57 CENTRO FARMA AL DIA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|Lunes a Viernes: 8:00am 12:00pm y 2:00pm 5:00pm. /Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|
900716566|INSUMEDIC|503|25817_503|CUNDINAMARCA|TOCANCIPÁ|PROPIA|25817|DROGUERIA CAÑAHUATE TOCANCIPÁ|Carrera 4 No 13 146 Barrio Los cerezos|PUNTO FÍSICO|NO APLICA|3212341969|Lunes a Viernes 8:00am 5:00pm.Sábado: 8:00am 12:00pm.|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|4
900249425|PHARMASAN|504|54820_504|NORTE DE SANTANDER|TOLEDO|PROPIA|54820|PHARMASAN TOLEDO|Carrera 5 # 7 76 Barrio Santa Rita|PUNTO FÍSICO|NO APLICA|18000423739|Lunes Viernes 07:00AM A 12:00PM 2:00 A 05:00PM|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|
900249425|PHARMASAN|505|68820_505|SANTANDER|TONA|ALIADA|68820|ESE SAN ISIDRO DE TONA|Carrera 3 # 6 35 tona|PUNTO FÍSICO|NO APLICA|18000423739|Lunes a Viernes 7:30am 5:00pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
